ID,Year,MemberState,MfrGroup,MfrHarmonised,ApprovalNo,Make,CommercialName,Registrations,CO2,Mass,Wheelbase,SteeringAxle,OtherAxle,FuelType,FuelMode,EngineSize,Power,TechnolType,ITReduction
16681,2,PL,FIAT GROUP AUTOMOBILES SPA,CHRYSLER,TD-5AS-027-57/12,JEEP,WRANGLER,4,-1,2091,2629,1435,1616,Diesel,M,2512,156, ,-1
16682,2,PL,FIAT GROUP AUTOMOBILES SPA,FIAT GROUP,e3*2001/116*0271*13,FIAT,FIAT FIORINO,1,-1,1294,2725,1339,1505,Petrol,M,1231,57, ,-1
16683,2,PL,FIAT GROUP AUTOMOBILES SPA,FIAT GROUP,TD-5AS-027-56/12,FIAT,FIAT PANDA,1,-1,1179,2493,1247,1404,NG-biomethane,B,1238,61, ,-1
16684,2,PL,FIAT GROUP AUTOMOBILES SPA,CHRYSLER,e11*2001/116*0142*20,JEEP,COMPASS,1,-1,1564,2857,1387,1562,Petrol,B,1808,122, ,-1
16685,2,PL,FIAT GROUP AUTOMOBILES SPA,FIAT GROUP,e3*2001/116*0248*22,FIAT,FIAT BRAVO,3,-1,1366,2820,1404,1581,Petrol,M,1238,70, ,-1
16686,2,PL,FIAT GROUP AUTOMOBILES SPA,FIAT GROUP,e3*2001/116*0260*06,FIAT,FIAT LINEA,1,-1,1289,2823,1342,1524,Petrol,B,1238,61, ,-1
16687,2,PL,FIAT GROUP AUTOMOBILES SPA,FIAT GROUP,e3*2001/116*0232*11,FIAT,FIAT DUCATO,1,-1,2390,3253,1652,1840,Diesel,M,2070,116, ,-1
16688,2,PL,FIAT GROUP AUTOMOBILES SPA,FIAT GROUP,e3*2001/116*0217*24,FIAT,FIAT PUNTO,2,-1,1315,2722,1339,1501,NG-biomethane,M,1238,54, ,-1
16689,2,PL,FIAT GROUP AUTOMOBILES SPA,CHRYSLER,e11*2001/116*0145*08,FIAT,FREEMONT,1,-1,2024,3134,1434,1626,Diesel,M,1770,109, ,-1
16690,2,PL,FIAT GROUP AUTOMOBILES SPA,FIAT GROUP,e3*2007/46*0064*05,FIAT,FIAT PANDA,6,-1,1158,2494,1286,1446,Diesel,M,1129,58, ,-1
16691,2,PL,FIAT GROUP AUTOMOBILES SPA,FIAT GROUP,e3*2007/46*0064*07,FIAT,FIAT PANDA,1,-1,1262,2494,1286,1446,Diesel,M,1129,58, ,-1
16692,2,PL,FIAT GROUP AUTOMOBILES SPA,FIAT GROUP,e3*2007/46*0064*05,FIAT,FIAT PANDA,23,-1,1059,2494,1286,1446,Petrol,B,1124,54, ,-1
16693,2,PL,FIAT GROUP AUTOMOBILES SPA,CHRYSLER,e4*2007/46*0186*05,JEEP,GRAND CHEROKEE,15,-1,2449,3161,1486,1679,Diesel,M,2703,188, ,-1
16694,2,PL,FIAT GROUP AUTOMOBILES SPA,FIAT GROUP,e3*2007/46*0027*06,ALFA ROMEO,ALFA GIULIETTA,3,-1,1461,2856,1418,1597,Petrol,M,1238,133, ,-1
16695,2,PL,FIAT GROUP AUTOMOBILES SPA,CHRYSLER,e4*2007/46*0186*07,JEEP,GRAND CHEROKEE SRT8,20,-1,2523,3160,1523,1707,Petrol,M,5807,365, ,-1
16696,2,PL,FIAT GROUP AUTOMOBILES SPA,FIAT GROUP,e3*2001/116*0151*20,FIAT,FIAT PANDA,2,-1,976,2493,1247,1395,Petrol,B,1124,54, ,-1
16697,2,PL,FIAT GROUP AUTOMOBILES SPA,FIAT GROUP,e3*2007/46*0064*01,FIAT,FIAT 500,1,-1,981,2494,1289,1446,LPG,B,1124,54, ,-1
16698,2,PL,FIAT GROUP AUTOMOBILES SPA,CHRYSLER,e11*2001/116*0145*03,FIAT,FREEMONT,2,-1,2034,3134,1434,1626,Diesel,M,1770,133, ,-1
16699,2,PL,FORD-WERKE GMBH,FORD WERKE GMBH,e13*2007/46*1138*09,FORD,FOCUS,1,-1,1403,2872,1409,1577,Diesel,M,1412,74, ,-1
16700,2,PL,FORD-WERKE GMBH,FORD WERKE GMBH,E13*2001/116*0249*14,FORD,MONDEO,2,-1,1541,3091,1441,1639,Petrol,M,1809,114, ,-1
16701,2,PL,FORD-WERKE GMBH,FORD WERKE GMBH,E11*2001/116*0284*12,FORD,TRANSIT,1,-1,2105,3579,1585,1757,DIESEL,M,1989,98, ,-1
16702,2,PL,FORD-WERKE GMBH,FORD WERKE GMBH,E9*2001/116*0069*14,FORD,FIESTA,1,-1,1214,2699,1343,1513,Diesel,M,1444,142, ,-1
16703,2,PL,FORD-WERKE GMBH,FORD WERKE GMBH,e13*2007/46*1103*10,FORD,GRAND C-MAX,1,-1,1561,3023,1409,1597,Petrol,M,1444,117, ,-1
16704,2,PL,FORD-WERKE GMBH,FORD WERKE GMBH,E13*2007/46*1138*10,FORD,FOCUS,1,-1,1335,2872,1409,1577,LPG,M,903,98, ,-1
16705,2,PL,FORD-WERKE GMBH,FORD WERKE GMBH,E9*2001/116*0069*09,FORD,FIESTA,27,-1,1100,2699,1343,1513,Petrol,M,1124,64, ,-1
16706,2,PL,FORD-WERKE GMBH,FORD WERKE GMBH,E13*2007/46*1138*10,FORD,FOCUS DYB,1,-1,1331,2872,1409,1577,Petrol,M,903,79, ,-1
16707,2,PL,FORD-WERKE GMBH,FORD WERKE GMBH,TD-5AS-027-71/12,FORD,GRAND C-MAX,3,-1,1561,3023,1409,1597,Petrol,M,1444,117, ,-1
16708,2,PL,FORD-WERKE GMBH,FORD WERKE GMBH,E11*2001/116*0283*12,FORD,TRANSIT,1,-1,2217,3181,1584,1784,Diesel,M,1989,98, ,-1
16709,2,PL,FORD-WERKE GMBH,FORD WERKE GMBH,E13*2001/116*0185*22,FORD,S-MAX,1,-1,1777,3091,1456,1639,Diesel,M,1412,90, ,-1
16710,2,PL,FORD-WERKE GMBH,FORD WERKE GMBH,e11*2007/46*0676*02,FORD,FAC TRANSIT CUSTOM,1,-1,2146,3579,1570,1768,Diesel,M,1989,98, ,-1
16711,2,PL,FORD-WERKE GMBH,FORD WERKE GMBH,E13*2001/116*0249*16,FORD,MONDEO,1,-1,1625,3091,1441,1639,Diesel,M,1807,109, ,-1
16712,2,PL,FORD-WERKE GMBH,FORD WERKE GMBH,E13*2007/46*1138*00,FORD,FOCUS,1,-1,1325,2872,1409,1577,Petrol,M,1444,82, ,-1
16713,2,PL,FORD-WERKE GMBH,FORD WERKE GMBH,E13*2007/46*1138*09,FORD,FOCUS,1,-1,1512,2872,1409,1577,DIESEL,M,1412,82, ,-1
16714,2,PL,GENERAL MOTORS,CHEVROLET ITALIA,E4*2007/46*0224*08,CHEVROLET,ORLANDO,1,-1,1720,1722,1446,1632,PETROL,M,1625,110, ,-1
16715,2,PL,GENERAL MOTORS,OPEL,E1*2007/46*0487*03,OPEL,ZAFIRA,1,-1,1639,2931,1358,1554,PETROL,M,1446,90, ,-1
16716,2,PL,GENERAL MOTORS,OPEL,E1*2007/46*0141*16,OPEL,ASTRA,1,-1,1568,2912,1409,1601,DIESEL,M,1233,109, ,-1
16717,2,PL,GENERAL MOTORS,OPEL,E1*2007/46*0141*12,OPEL,ASTRA,3,-1,1535,2912,1409,1601,PETROL,M,1233,93, ,-1
16718,2,PL,GENERAL MOTORS,OPEL,E4*2007/46*0204*10,OPEL,ASTRA,29,-1,1639,2912,1409,1601,DIESEL,M,1526,102, ,-1
16719,2,PL,GENERAL MOTORS,OPEL,E4*2007/46*0204*13,OPEL,ASTRA,1,-1,1683,2912,1409,1601,PETROL,M,1265,79, ,-1
16720,2,PL,GENERAL MOTORS,OPEL,E1*2001/116*0379*19,OPEL,CORSA,1,-1,1252,2723,1355,1519,DIESEL,M,1129,74, ,-1
16721,2,PL,GENERAL MOTORS,GM KOREA,E4*2001/116*0113*20,CHEVROLET,CAPTIVA,3,-1,2106,2936,1432,1620,DIESEL,M,2019,143, ,-1
16722,2,PL,GENERAL MOTORS,OPEL,E1*2007/46*0141*18,OPEL,ASTRA,3,-1,1617,2912,1409,1601,DIESEL,M,1526,86, ,-1
16723,2,PL,GENERAL MOTORS,CHEVROLET ITALIA,E4*2001/116*0140*11,CHEVROLET,CRUZE,1,-1,1505,2912,1409,1601,PETROL,M,1233,109, ,-1
16724,2,PL,GENERAL MOTORS,GM KOREA,E4*2001/116*0140*15,CHEVROLET,CRUZE,24,-1,1536,2912,1422,1601,PETROL,M,1446,91, ,-1
16725,2,PL,GENERAL MOTORS,CHEVROLET ITALIA,E4*2007/46*0270*09,CHEVROLET,AVEO,1,-1,1354,2738,1377,1551,DIESEL,M,1129,74, ,-1
16726,2,PL,GENERAL MOTORS,OPEL,E4*2007/46*0204*13,OPEL,ASTRA,1,-1,1629,2912,1409,1601,LPG,B,1446,90, ,-1
16727,2,PL,GENERAL MOTORS,OPEL,E1*2007/46*0497*04,OPEL,ZAFIRA,1,-1,1736,2931,1358,1554,DIESEL,M,1526,98, ,-1
16728,2,PL,GENERAL MOTORS,GM KOREA,E4*2001/116*0113*21,CHEVROLET,CAPTIVA,40,-1,2106,2936,1432,1620,DIESEL,M,2019,143, ,-1
16729,2,PL,GENERAL MOTORS,OPEL,E4*2007/46*0204*13,OPEL,ZAFIRA,2,-1,1808,2993,1439,1621,DIESEL,M,1770,102, ,-1
16730,2,PL,GENERAL MOTORS,GM KOREA,E4*2001/116*0140*10,CHEVROLET,CRUZE,21,-1,1609,2912,1409,1601,DIESEL,M,1526,102, ,-1
16731,2,PL,GENERAL MOTORS,GM KOREA,E4*2001/116*0113*18,CHEVROLET,CAPTIVA,1,-1,2080,2936,1432,1620,DIESEL,M,2019,143, ,-1
16732,2,PL,GENERAL MOTORS,OPEL,E4*2007/46*0165*03,OPEL,MERIVA,13,-1,1477,2867,1358,1551,PETROL,M,1234,93, ,-1
16733,2,PL,GENERAL MOTORS,OPEL,E4*2007/46*0165*06,OPEL,MERIVA,2,-1,1499,2867,1358,1551,PETROL,M,1265,79, ,-1
16734,2,PL,GENERAL MOTORS,OPEL,E1*2007/46*0141*20,OPEL,ASTRA,3,-1,1568,2912,1409,1601,LPG,B,1234,109, ,-1
16735,2,PL,GENERAL MOTORS,OPEL,E1*2007/46*0374*12,OPEL,INSIGNIA,1,-1,1736,2968,1451,1634,DIESEL,M,1770,127, ,-1
16736,2,PL,GENERAL MOTORS,CHEVROLET ITALIA,E4*2001/116*0113*22,CHEVROLET,CAPTIVA,1,-1,1991,2936,1432,1620,PETROL,M,2157,131, ,-1
16737,2,PL,GENERAL MOTORS,OPEL,E1*2007/46*0374*12,OPEL,INSIGNIA,1,-1,1736,2968,1451,1634,PETROL,M,1446,133, ,-1
16738,2,PL,GENERAL MOTORS,OPEL,E1*2007/46*0374*09,OPEL,INSIGNIA,1,-1,1736,2968,1451,1634,DIESEL,M,1770,86, ,-1
16739,2,PL,GENERAL MOTORS,OPEL,E4*2007/46*0204*14,OPEL,ZAFIRA,1,-1,1808,2993,1439,1621,PETROL,M,1446,133, ,-1
16740,2,PL,GENERAL MOTORS,CHEVROLET ITALIA,E4*2007/46*0270*07,CHEVROLET,AVEO,1,-1,1259,2738,1377,1551,PETROL,M,1112,67, ,-1
16741,2,PL,GENERAL MOTORS,OPEL,E4*2007/46*0204*07,OPEL,ZAFIRA,1,-1,1923,2993,1439,1621,DIESEL,M,1770,128, ,-1
16742,2,PL,GENERAL MOTORS,OPEL,E1*2007/46*0340*06,OPEL,ASTRA,2,-1,1334,2931,1358,1529,PETROL,M,1446,90, ,-1
16743,2,PL,GENERAL MOTORS,CHEVROLET ITALIA,E4*2007/46*0270*11,CHEVROLET,AVEO,3,-1,1228,2738,1377,1551,PETROL,M,1112,54, ,-1
16744,2,PL,GENERAL MOTORS,OPEL,E1*2007/46*0579*06,OPEL,MOVANO,1,-1,2351,4698,1597,1778,DIESEL,M,2080,117, ,-1
16745,2,PL,HONDA MOTOR EUROPE LTD,HONDA UK,E11*2001/116*0256*07,HONDA,CIVIC,3,-1,1379,2814,1405,1583,PETROL,M,1627,110, ,-1
16746,2,PL,HONDA MOTOR EUROPE LTD,HONDA MOTOR CO,E6*2001/116*0120*05,HONDA,ACCORD,6,-1,1662,2933,1446,1634,PETROL,M,1807,122, ,-1
16747,2,PL,HONDA MOTOR EUROPE LTD,HONDA UK,E11*2001/116*0302*01,HONDA,CR-V,1,-1,1928,2852,1433,1629,DIESEL,M,1990,117, ,-1
16748,2,PL,HONDA MOTOR EUROPE LTD,HONDA UK,E11*2001/116*0266*09,HONDA,CIVIC,1,-1,1431,2814,1405,1583,PETROL,M,1627,110, ,-1
16749,2,PL,HONDA MOTOR EUROPE LTD,HONDA UK,E6*2007/46*0013*01,HONDA,JAZZ,5,-1,1180,2706,1364,1516,PETROL,M,1084,70, ,-1
16750,2,PL,POOL RENAULT,RENAULT,e2*98/14*0126*73,RENAULT,THALIA ou SYMBOL,60,-1,1082,2680,1283,1424,Petrol,M,1040,58, ,-1
16751,2,PL,POOL RENAULT,DACIA,e2*2001/116*0314*61,DACIA,LODGY,13,-1,1372,3047,1362,1519,Petrol,M,1083,90, ,-1
16752,2,PL,POOL RENAULT,DACIA,e2*2001/116*0314*65,DACIA,LODGY,1,-1,1391,3047,1362,1519,Diesel,M,1322,70, ,-1
16753,2,PL,POOL RENAULT,DACIA,e2*2001/116*0314*70,DACIA,SANDERO,1,-1,1190,2808,1366,1527,LPG,B,1040,58, ,-1
16754,2,PL,POOL RENAULT,RENAULT,e2*2001/116*0373*39,RENAULT,MEGANE,1,-1,1462,2864,1411,1590,Petrol,M,1808,149, ,-1
16755,2,PL,POOL RENAULT,RENAULT,e2*2001/116*0379*23,RENAULT,MEGANE SCENIC,4,-1,1570,2931,1411,1590,Diesel,M,1446,102, ,-1
16756,2,PL,POOL RENAULT,DACIA,e2*2001/116*0314*59,DACIA,DOKKER,3,-1,1392,3047,1362,1519,Petrol,M,1083,90, ,-1
16757,2,PL,POOL RENAULT,DACIA,e2*2001/116*0314*59,DACIA,SANDERO,1,-1,1145,2808,1366,1527,Petrol,M,813,70, ,-1
16758,2,PL,POOL RENAULT,DACIA,e2*2001/116*0314*66,DACIA,LOGAN,1,-1,1203,2856,1366,1527,LPG,B,1040,58, ,-1
16759,2,PL,POOL RENAULT,DACIA,e2*2001/116*0314*65,DACIA,DUSTER,1,-1,1371,2899,1424,1611,LPG,B,1446,82, ,-1
16760,2,PL,POOL RENAULT,DACIA,e2*2001/116*0314*67,DACIA,SANDERO,1,-1,1208,2808,1366,1527,Petrol,M,813,70, ,-1
16761,2,PL,POOL RENAULT,DACIA,e2*2001/116*0314*58,DACIA,LOGAN,1,-1,1359,3145,1351,1511,Petrol,M,1446,66, ,-1
16762,2,PL,POOL RENAULT,RENAULT,e2*2001/116*0379*20,RENAULT,MEGANE SCENIC,1,-1,1456,2931,1411,1590,Petrol,M,1264,102, ,-1
16763,2,PL,POOL RENAULT,DACIA,e2*2001/116*0314*39,DACIA,DUSTER,1,-1,1389,2899,1424,1611,Diesel,M,1322,84, ,-1
16764,2,PL,POOL RENAULT,DACIA,e2*2001/116*0314*55,DACIA,LODGY,17,-1,1388,3047,1362,1519,Diesel,M,1322,70, ,-1
16765,2,PL,POOL RENAULT,RENAULT,e2*2001/116*0373*28,RENAULT,MEGANE,4,-1,1437,2931,1411,1590,Diesel,M,1322,86, ,-1
16766,2,PL,POOL RENAULT,DACIA,e2*2001/116*0314*64,DACIA,LODGY,1,-1,1413,3047,1362,1519,Diesel,M,1322,70, ,-1
16767,2,PL,POOL RENAULT,DACIA,e2*2001/116*0314*37,DACIA,DUSTER,1,-1,1340,2899,1424,1611,Petrol,M,1446,82, ,-1
16768,2,PL,TATA MOTORS LTD; JAGUAR CARS LTD ; LAND ROVER,JAGUAR LAND ROVER LIMITED,E11*2001/116*0300*12,JAGUAR,FREELLANDER 2,1,-1,1972,2885,1473,1659,PETROL,M,1809,188, ,-1
16769,2,PL,TATA MOTORS LTD; JAGUAR CARS LTD ; LAND ROVER,JAGUAR LAND ROVER LIMITED,E11*2001/116*0300*07-R09,LAND ROVER,FREELANDER,1,-1,1981,2885,1461,1659,PETROL,M,1809,188, ,-1
16770,2,PL,TATA MOTORS LTD; JAGUAR CARS LTD ; LAND ROVER,JAGUAR LAND ROVER LIMITED,E11*2001/116*0323*10,JAGUAR,XF,1,-1,1976,3155,1465,1650,DIESEL,M,1972,156, ,-1
16771,2,PL,TATA MOTORS LTD; JAGUAR CARS LTD ; LAND ROVER,JAGUAR LAND ROVER LIMITED,E11*2007/46*0649*03,LAND ROVER,RANGE ROVER,1,-1,2634,3169,1542,1730,Petrol,M,4524,398, ,-1
16772,2,PL,TATA MOTORS LTD; JAGUAR CARS LTD ; LAND ROVER,JAGUAR LAND ROVER LIMITED,E11*2007/46*0223*08,JAGUAR,RANGE ROVER EVOQUE,1,-1,1920,3169,1542,1737,DIESEL,M,1972,149, ,-1
16773,2,PL,TATA MOTORS LTD; JAGUAR CARS LTD ; LAND ROVER,JAGUAR LAND ROVER LIMITED,E11*2001/166*0323*09,JAGUAR,XF,1,-1,2055,3155,1465,1650,DIESEL,M,1972,156, ,-1
16774,2,PL,TATA MOTORS LTD; JAGUAR CARS LTD ; LAND ROVER,JAGUAR LAND ROVER LIMITED,E11*2001/116*0233*16,JAGUAR,DISCOVERY,1,-1,2787,3129,1465,1657,DIESEL,M,2709,200, ,-1
16775,2,PL,TATA MOTORS LTD; JAGUAR CARS LTD ; LAND ROVER,JAGUAR LAND ROVER LIMITED,E11*2001/116*0323*11,JAGUAR,CC9 XF SPORTBRAKE,1,-1,2122,3155,1465,1650,DIESEL,M,2709,214, ,-1
16776,2,PL,TOYOTA -DAIHATSU GROUP,TOYOTA,E6*2007/46*0035*00,LEXUS,GS,2,-1,1994,3096,1460,1644,PETROL,M,3128,228, ,-1
16777,2,PL,TOYOTA -DAIHATSU GROUP,TOYOTA,E11*2001/116*0304*09,TOYOTA,COROLLA,2,-1,1424,2928,1401,1578,PETROL,M,1446,103, ,-1
16778,2,PL,TOYOTA -DAIHATSU GROUP,TOYOTA,E11*2001/116*0331*04,TOYOTA,AVENSIS,1,-1,1720,2928,1424,1603,DIESEL,M,1808,99, ,-1
16779,2,PL,TOYOTA -DAIHATSU GROUP,TOYOTA,E6*2001/116*0106*08,LEXUS,GS,1,-1,2033,3096,1460,1644,DIESEL,M,3128,228, ,-1
16780,2,PL,TOYOTA -DAIHATSU GROUP,TOYOTA,E6*2001/116*0117*05,LEXUS,RX,13,-1,2197,2971,1488,1665,PETROL,M,3128,217, ,-1
16781,2,PL,TOYOTA -DAIHATSU GROUP,TOYOTA,E11*2001/116*0304*0*,TOYOTA,COROLLA,1,-1,1393,2928,1401,1578,PETROL,M,1203,78, ,-1
16782,2,PL,TOYOTA -DAIHATSU GROUP,TOYOTA,E11*2001/116/0206*10,LEXUS,IS250,1,-1,1758,3036,1424,1603,PETROL,M,2262,162, ,-1
16783,2,PL,TOYOTA -DAIHATSU GROUP,TOYOTA,E11*2007/46*0152*02,TOYOTA,YARIS,10,-1,1120,2722,1355,1511,PETROL,M,903,54, ,-1
16784,2,PL,TOYOTA -DAIHATSU GROUP,TOYOTA,E11*2007/46*0152*06,TOYOTA,YARIS,4,-1,1190,2722,1355,1511,DIESEL,M,1234,70, ,-1
16785,2,PL,TOYOTA -DAIHATSU GROUP,TOYOTA,E6*2001/116*0118*07,LEXUS,RX,1,-1,2337,2971,1488,1665,PETROL,M,3128,194, ,-1
16786,2,PL,TOYOTA -DAIHATSU GROUP,TOYOTA,E6*2001/116*0118*05,LEXUS,RX,4,-1,2301,2971,1488,1665,PETROL,M,3128,194, ,-1
16787,2,PL,TOYOTA -DAIHATSU GROUP,TOYOTA,E11*2001/116*0306*15,TOYOTA,AURIS,1,-1,1487,2820,1383,1542,PETROL,M,1446,103, ,-1
16788,2,PL,TOYOTA -DAIHATSU GROUP,TOYOTA,E11*2007/46*0152*05,TOYOTA,YARIS,1,-1,1210,2722,1355,1511,DIESEL,M,1234,70, ,-1
16789,2,PL,VW GROUP PC,BENTLEY,E11*2001/116*0221*18,BENTLEY,CONTINENTAL GTC V8,1,-1,2656,2977,1523,1715,PETROL,M,3613,396, ,-1
16790,2,PL,VW GROUP PC,VOLKSWAGEN,E1*2001/116*0307*34,VOLKSWAGEN,PASSAT,2,-1,1574,2940,1407,1584,PETROL,M,1258,125, ,-1
16791,2,PL,VW GROUP PC,VOLKSWAGEN,E1*2001/116*0220*32,VOLKSWAGEN,CALIFORNIA BEACH,1,-1,2367,3253,1478,1665,DIESEL,M,1781,109, ,-1
16792,2,PL,VW GROUP PC,AUDI AG,E1*2001/116*0430*23,AUDI,A4,1,-1,1623,3055,1415,1581,DIESEL,M,1781,111, ,-1
16793,2,PL,VW GROUP PC,AUDI AG,E1*2007*46*0607*10,AUDI,A3,1,-1,1336,2841,1404,1581,PETROL,M,1262,96, ,-1
16794,2,PL,VW GROUP PC,VOLKSWAGEN,E1*2001/116*0468*12,VOLKSWAGEN,CC,2,-1,1610,2937,1416,1602,PETROL,M,1795,165, ,-1
16795,2,PL,VW GROUP PC,AUDI AG,E1*2007/46*0436*06,AUDI,A6,1,-1,1894,3168,1473,1655,PETROL,M,2710,234, ,-1
16796,2,PL,VW GROUP PC,SKODA,E11*2007/46*0246*0243*05,SKODA,OCTAVIA,1,-1,3470,2893,1399,1576,DIESEL,M,1446,70, ,-1
16797,2,PL,VW GROUP PC,VOLKSWAGEN,E1*2001/116*0211*230,VOLKSWAGEN,TOURAN,1,-1,1606,2901,1401,1550,DIESEL,M,1446,82, ,-1
16798,2,PL,VW GROUP PC,AUDI AG,E1*2007/46*0591*04,AUDI,Q3,2,-1,1701,2821,1417,1619,PETROL,M,1795,133, ,-1
16799,2,PL,VW GROUP PC,VOLKSWAGEN,E1*2001/46*0623*06,VOLKSWAGEN,GOLF,1,-1,1373,2841,1415,1564,PETROL,M,1262,109, ,-1
16800,2,PL,VW GROUP PC,AUDI AG,E1*2001/116*0430*29,AUDI,B8 A5 SPORTBACK,1,-1,1763,2657,1456,1628,PETROL,M,1795,175, ,-1
16801,2,PL,VW GROUP PC,VOLKSWAGEN,E1*2001/116*0220*30,VOLKSWAGEN,MULTIVAN,1,-1,2362,3253,1478,1665,PETROL,M,1795,159, ,-1
16802,2,PL,VW GROUP PC,SKODA,E11*2007/46*0234*06,SKODA,OCTAVIA,1,-1,1320,2893,1399,1576,PETROL,M,1262,109, ,-1
16803,2,PL,VW GROUP PC,AUDI AG,E1*2001/116*0420*28,AUDI,A4,1,-1,1612,3055,1404,1581,PETROL,M,1627,133, ,-1
16804,2,PL,VW GROUP PC,VOLKSWAGEN,E1*2007/46*0539*07,VOLKSWAGEN,BEETLE,5,-1,1418,2737,1433,1579,PETROL,M,1258,125, ,-1
16805,2,PL,VW GROUP PC,AUDI AG,E1*2007/46*0414*09,AUDI,A1,1,-1,1330,2667,1335,1504,PETROL,M,1258,96, ,-1
16806,2,PL,VW GROUP PC,SKODA,E11*2001/116*0326*227,SKODA,SUPERB,1,-1,1705,2991,1401,1550,DIESEL,M,1781,133, ,-1
16807,2,PL,VW GROUP PC,SKODA,E11*2001/116*0291*29,SKODA,FABIA,1,-1,1152,2658,1293,1449,PETROL,M,1258,67, ,-1
16808,2,PL,VW GROUP PC,SEAT,E9*2001/116*0050*40,SEAT,ALTEA,3,-1,1570,2796,1394,1548,DIESEL,M,1446,82, ,-1
16809,2,PL,VW GROUP PC,SEAT,E1*2007/46*0402*06,SEAT,ALHAMBRA,1,-1,1881,3167,1421,1650,DIESEL,M,1781,106, ,-1
16810,2,PL,VW GROUP PC,AUDI AG,E1*2007/46*0591*07,AUDI,Q3,1,-1,1701,2821,1436,1639,PETROL,M,1795,133, ,-1
16811,2,PL,VW GROUP PC,VOLKSWAGEN,E1*2007/46*0401*05,VOLKSWAGEN,SHARAN,2,-1,1881,3167,1421,1650,DIESEL,M,1781,109, ,-1
16812,2,PL,VW GROUP PC,VOLKSWAGEN,E1*2001/116*0450*16,VOLKSWAGEN,TIGUAN,1,-1,1761,2825,1414,1594,DIESEL,M,1781,138, ,-1
16813,2,PL,VW GROUP PC,AUDI AG,E1*2001/116*0430*28,AUDI,S5,1,-1,1826,2991,1443,1613,PETROL,M,2710,260, ,-1
16814,2,PL,VW GROUP PC,VOLKSWAGEN,E1*2007/46*0539*07,VOLKSWAGEN,JETTA,1,-1,1424,2855,1394,1565,PETROL,M,1258,96, ,-1
16815,2,PL,VW GROUP PC,SEAT,E9*2007/46*0094*05,SEAT,LEON,1,-1,1289,2839,1399,1576,DIESEL,M,1083,82, ,-1
16816,2,PL,VW GROUP PC,VOLKSWAGEN,E1*2001/116*0450*14,VOLKSWAGEN,TIGUAN,13,-1,1608,2825,1414,1594,DIESEL,M,1781,109, ,-1
16817,2,PL,VW GROUP PC,PORSCHE,e13*2007/46*1185*02,PORSCHE,BOXSTER,1,-1,1456,2684,1405,1583,PETROL,M,3109,246, ,-1
16818,2,PL,VW GROUP PC,SKODA,E*11*2001/116*0291*39,SKODA,ROOMSTER,1,-1,1291,2828,1296,1525,PETROL,M,1083,82, ,-1
16819,2,PL,VW GROUP PC,AUDI AG,E1*2007/46*0284*09,AUDI,A8,2,-1,2056,3245,1488,1666,PETROL,M,3613,328, ,-1
16820,2,PL,VW GROUP PC,VOLKSWAGEN,E1*2001/116*0468*14,VOLKSWAGEN,CC,2,-1,1625,2937,1416,1602,DIESEL,M,1781,109, ,-1
16821,2,PL,VW GROUP PC,AUDI AG,E1*2001/116*0399*11,AUDI,R8 COUPE,1,-1,1795,2874,1497,1686,PETROL,M,3767,336, ,-1
16822,2,PL,VW GROUP PC,SEAT,E1*2007/46*0402*03,SEAT,ALHAMBRA,1,-1,1851,3167,1421,1650,DIESEL,M,1781,109, ,-1
16823,2,PL,VW GROUP PC,VOLKSWAGEN,E1*2001/116*0242*44,VOLKSWAGEN,GOLF,1,-1,1405,2792,1394,1569,PETROL,M,1258,125, ,-1
16824,2,PL,VW GROUP PC,SKODA,E11*2007/46*46*0243*05,SKODA,OCTAVIA,1,-1,1473,2893,1399,1576,PETROL,M,1627,140, ,-1
16825,2,PL,VW GROUP PC,AUDI AG,E1*2001/116*0430*24,AUDI,A5 SPORTBACK,1,-1,1633,3055,1443,1614,PETROL,M,1627,133, ,-1
16826,2,PL,VW GROUP PC,VOLKSWAGEN,E1*02001/116*0510*16,VOLKSWAGEN,POLO,1,-1,1113,2663,1335,1496,PETROL,M,1084,47, ,-1
16827,2,PL,VW GROUP PC,AUDI AG,E1*2007/46*0436*09,AUDI,A6,1,-1,1753,3168,1473,1655,PETROL,M,1795,140, ,-1
16828,2,PL,VW GROUP PC,AUDI HUNGARIA,E1*2001/116*0369*14,AUDI,TT,1,-1,1372,2672,1423,1596,PETROL,M,1627,125, ,-1
